"Sample Date","Sample Time","Sensor Name","Sample Value"
"9/26/2012","3:09:54 AM","ISO AIR Temp 1",21.906
"9/26/2012","3:09:54 AM","ISO AIR RH 1",29.831
"9/26/2012","3:10:18 AM","ISO AIR RH 2",26.669
"9/26/2012","3:10:18 AM","ISO AIR Temp 2",23.701
"9/26/2012","3:10:18 AM","ISOAIR + 2",12.000
"9/26/2012","3:10:54 AM","ISO AIR Temp 1",21.940
"9/26/2012","3:10:54 AM","ISO AIR RH 1",29.756
"9/26/2012","3:11:18 AM","ISO AIR RH 2",26.694
"9/26/2012","3:11:18 AM","ISO AIR Temp 2",23.683
"9/26/2012","3:11:18 AM","ISOAIR + 2",4.000
"9/26/2012","3:11:54 AM","ISO AIR Temp 1",21.888
"9/26/2012","3:11:54 AM","ISO AIR RH 1",29.856
"9/26/2012","3:12:18 AM","ISO AIR RH 2",26.719
"9/26/2012","3:12:18 AM","ISO AIR Temp 2",23.763
"9/26/2012","3:12:18 AM","ISOAIR + 2",10.000
"9/26/2012","3:12:54 AM","ISO AIR Temp 1",21.970
"9/26/2012","3:12:54 AM","ISO AIR RH 1",29.763
"9/26/2012","3:13:18 AM","ISO AIR RH 2",26.744
"9/26/2012","3:13:18 AM","ISO AIR Temp 2",23.725
"9/26/2012","3:13:18 AM","ISOAIR + 2",5.000
"9/26/2012","3:13:54 AM","ISO AIR Temp 1",21.917
"9/26/2012","3:13:54 AM","ISO AIR RH 1",29.663
"9/26/2012","3:14:18 AM","ISO AIR RH 2",26.925
"9/26/2012","3:14:18 AM","ISO AIR Temp 2",23.742
"9/26/2012","3:14:18 AM","ISOAIR + 2",17.000
"9/26/2012","3:14:54 AM","ISO AIR Temp 1",21.869
"9/26/2012","3:14:54 AM","ISO AIR RH 1",29.825
"9/26/2012","3:15:18 AM","ISO AIR RH 2",26.494
"9/26/2012","3:15:18 AM","ISO AIR Temp 2",23.767
"9/26/2012","3:15:18 AM","ISOAIR + 2",14.000
"9/26/2012","3:15:54 AM","ISO AIR Temp 1",21.940
"9/26/2012","3:15:54 AM","ISO AIR RH 1",29.794
"9/26/2012","3:16:18 AM","ISO AIR RH 2",26.775
"9/26/2012","3:16:18 AM","ISO AIR Temp 2",23.683
"9/26/2012","3:16:18 AM","ISOAIR + 2",7.000
"9/26/2012","3:16:54 AM","ISO AIR Temp 1",22.038
"9/26/2012","3:16:54 AM","ISO AIR RH 1",29.756
"9/26/2012","3:17:18 AM","ISO AIR RH 2",26.688
"9/26/2012","3:17:18 AM","ISO AIR Temp 2",23.618
"9/26/2012","3:17:18 AM","ISOAIR + 2",14.000
"9/26/2012","3:17:54 AM","ISO AIR Temp 1",21.955
"9/26/2012","3:17:54 AM","ISO AIR RH 1",29.862
"9/26/2012","3:18:18 AM","ISO AIR RH 2",26.744
"9/26/2012","3:18:18 AM","ISO AIR Temp 2",23.552
"9/26/2012","3:18:18 AM","ISOAIR + 2",14.000
"9/26/2012","3:18:54 AM","ISO AIR Temp 1",21.993
"9/26/2012","3:18:54 AM","ISO AIR RH 1",29.800
"9/26/2012","3:19:18 AM","ISO AIR RH 2",26.831
"9/26/2012","3:19:18 AM","ISO AIR Temp 2",23.649
"9/26/2012","3:19:18 AM","ISOAIR + 2",10.000
"9/26/2012","3:19:54 AM","ISO AIR Temp 1",21.959
"9/26/2012","3:19:54 AM","ISO AIR RH 1",29.837
"9/26/2012","3:20:18 AM","ISO AIR RH 2",26.906
"9/26/2012","3:20:18 AM","ISO AIR Temp 2",23.642
"9/26/2012","3:20:18 AM","ISOAIR + 2",7.000
"9/26/2012","3:20:54 AM","ISO AIR Temp 1",21.929
"9/26/2012","3:20:54 AM","ISO AIR RH 1",29.856
"9/26/2012","3:21:18 AM","ISO AIR RH 2",26.987
"9/26/2012","3:21:18 AM","ISO AIR Temp 2",23.548
"9/26/2012","3:21:18 AM","ISOAIR + 2",11.000
"9/26/2012","3:21:54 AM","ISO AIR Temp 1",21.948
"9/26/2012","3:21:54 AM","ISO AIR RH 1",30.063
"9/26/2012","3:22:18 AM","ISO AIR RH 2",27.200
"9/26/2012","3:22:18 AM","ISO AIR Temp 2",23.597
"9/26/2012","3:22:18 AM","ISOAIR + 2",12.000
"9/26/2012","3:22:54 AM","ISO AIR Temp 1",21.846
"9/26/2012","3:22:54 AM","ISO AIR RH 1",30.100
"9/26/2012","3:23:18 AM","ISO AIR RH 2",26.962
"9/26/2012","3:23:18 AM","ISO AIR Temp 2",23.618
"9/26/2012","3:23:18 AM","ISOAIR + 2",16.000
"9/26/2012","3:23:54 AM","ISO AIR Temp 1",21.978
"9/26/2012","3:23:54 AM","ISO AIR RH 1",30.131
"9/26/2012","3:24:18 AM","ISO AIR RH 2",26.900
"9/26/2012","3:24:18 AM","ISO AIR Temp 2",23.652
"9/26/2012","3:24:18 AM","ISOAIR + 2",17.000
"9/26/2012","3:24:54 AM","ISO AIR Temp 1",21.966
"9/26/2012","3:24:54 AM","ISO AIR RH 1",30.075
"9/26/2012","3:25:18 AM","ISO AIR RH 2",26.763
"9/26/2012","3:25:18 AM","ISO AIR Temp 2",23.708
"9/26/2012","3:25:18 AM","ISOAIR + 2",6.000
"9/26/2012","3:25:54 AM","ISO AIR Temp 1",21.962
"9/26/2012","3:25:54 AM","ISO AIR RH 1",30.013
"9/26/2012","3:26:18 AM","ISO AIR RH 2",26.944
"9/26/2012","3:26:18 AM","ISO AIR Temp 2",23.576
"9/26/2012","3:26:18 AM","ISOAIR + 2",13.000
"9/26/2012","3:26:54 AM","ISO AIR Temp 1",21.962
"9/26/2012","3:26:54 AM","ISO AIR RH 1",30.294
"9/26/2012","3:27:18 AM","ISO AIR RH 2",27.038
"9/26/2012","3:27:18 AM","ISO AIR Temp 2",23.520
"9/26/2012","3:27:18 AM","ISOAIR + 2",20.000
"9/26/2012","3:27:54 AM","ISO AIR Temp 1",21.880
"9/26/2012","3:27:54 AM","ISO AIR RH 1",30.250
"9/26/2012","3:28:18 AM","ISO AIR RH 2",27.125
"9/26/2012","3:28:18 AM","ISO AIR Temp 2",23.611
"9/26/2012","3:28:18 AM","ISOAIR + 2",15.000
"9/26/2012","3:28:54 AM","ISO AIR Temp 1",21.865
"9/26/2012","3:28:54 AM","ISO AIR RH 1",30.381
"9/26/2012","3:29:18 AM","ISO AIR RH 2",27.112
"9/26/2012","3:29:18 AM","ISO AIR Temp 2",23.621
"9/26/2012","3:29:18 AM","ISOAIR + 2",8.000
"9/26/2012","3:29:54 AM","ISO AIR Temp 1",21.843
"9/26/2012","3:29:54 AM","ISO AIR RH 1",30.237
"9/26/2012","3:30:18 AM","ISO AIR RH 2",27.525
"9/26/2012","3:30:18 AM","ISO AIR Temp 2",23.531
"9/26/2012","3:30:18 AM","ISOAIR + 2",9.000
"9/26/2012","3:30:54 AM","ISO AIR Temp 1",21.917
"9/26/2012","3:30:54 AM","ISO AIR RH 1",30.263
"9/26/2012","3:31:18 AM","ISO AIR RH 2",27.344
"9/26/2012","3:31:18 AM","ISO AIR Temp 2",23.628
"9/26/2012","3:31:18 AM","ISOAIR + 2",13.000
"9/26/2012","3:31:54 AM","ISO AIR Temp 1",21.899
"9/26/2012","3:31:54 AM","ISO AIR RH 1",30.344
"9/26/2012","3:32:18 AM","ISO AIR RH 2",27.362
"9/26/2012","3:32:18 AM","ISO AIR Temp 2",23.565
"9/26/2012","3:32:18 AM","ISOAIR + 2",19.000
"9/26/2012","3:32:54 AM","ISO AIR Temp 1",21.906
"9/26/2012","3:32:54 AM","ISO AIR RH 1",30.325
"9/26/2012","3:33:18 AM","ISO AIR RH 2",27.400
"9/26/2012","3:33:18 AM","ISO AIR Temp 2",23.607
"9/26/2012","3:33:18 AM","ISOAIR + 2",11.000
"9/26/2012","3:33:54 AM","ISO AIR Temp 1",21.944
"9/26/2012","3:33:54 AM","ISO AIR RH 1",30.388
"9/26/2012","3:34:18 AM","ISO AIR RH 2",27.044
"9/26/2012","3:34:18 AM","ISO AIR Temp 2",23.635
"9/26/2012","3:34:18 AM","ISOAIR + 2",24.000
"9/26/2012","3:34:54 AM","ISO AIR Temp 1",21.899
"9/26/2012","3:34:54 AM","ISO AIR RH 1",30.456
"9/26/2012","3:35:18 AM","ISO AIR RH 2",27.356
"9/26/2012","3:35:18 AM","ISO AIR Temp 2",23.486
"9/26/2012","3:35:18 AM","ISOAIR + 2",11.000
"9/26/2012","3:35:54 AM","ISO AIR Temp 1",21.884
"9/26/2012","3:35:54 AM","ISO AIR RH 1",30.544
"9/26/2012","3:36:18 AM","ISO AIR RH 2",27.419
"9/26/2012","3:36:18 AM","ISO AIR Temp 2",23.406
"9/26/2012","3:36:18 AM","ISOAIR + 2",10.000
"9/26/2012","3:36:54 AM","ISO AIR Temp 1",21.775
"9/26/2012","3:36:54 AM","ISO AIR RH 1",30.388
"9/26/2012","3:37:18 AM","ISO AIR RH 2",27.325
"9/26/2012","3:37:18 AM","ISO AIR Temp 2",23.569
"9/26/2012","3:37:18 AM","ISOAIR + 2",11.000
"9/26/2012","3:37:54 AM","ISO AIR Temp 1",21.779
"9/26/2012","3:37:54 AM","ISO AIR RH 1",30.525
"9/26/2012","3:38:18 AM","ISO AIR RH 2",27.300
"9/26/2012","3:38:18 AM","ISO AIR Temp 2",23.628
"9/26/2012","3:38:18 AM","ISOAIR + 2",12.000
"9/26/2012","3:38:54 AM","ISO AIR Temp 1",21.899
"9/26/2012","3:38:54 AM","ISO AIR RH 1",30.550
"9/26/2012","3:39:18 AM","ISO AIR RH 2",27.194
"9/26/2012","3:39:18 AM","ISO AIR Temp 2",23.756
"9/26/2012","3:39:18 AM","ISOAIR + 2",9.000
"9/26/2012","3:39:54 AM","ISO AIR Temp 1",21.876
"9/26/2012","3:39:54 AM","ISO AIR RH 1",30.638
"9/26/2012","3:40:18 AM","ISO AIR RH 2",27.056
"9/26/2012","3:40:18 AM","ISO AIR Temp 2",23.746
"9/26/2012","3:40:18 AM","ISOAIR + 2",11.000
"9/26/2012","3:40:54 AM","ISO AIR Temp 1",21.899
"9/26/2012","3:40:54 AM","ISO AIR RH 1",30.525
"9/26/2012","3:41:18 AM","ISO AIR RH 2",27.138
"9/26/2012","3:41:18 AM","ISO AIR Temp 2",23.742
"9/26/2012","3:41:18 AM","ISOAIR + 2",9.000
"9/26/2012","3:41:54 AM","ISO AIR Temp 1",21.880
"9/26/2012","3:41:54 AM","ISO AIR RH 1",30.487
"9/26/2012","3:42:18 AM","ISO AIR RH 2",27.112
"9/26/2012","3:42:18 AM","ISO AIR Temp 2",23.767
"9/26/2012","3:42:18 AM","ISOAIR + 2",11.000
"9/26/2012","3:42:54 AM","ISO AIR Temp 1",21.888
"9/26/2012","3:42:54 AM","ISO AIR RH 1",30.650
"9/26/2012","3:43:18 AM","ISO AIR RH 2",27.075
"9/26/2012","3:43:18 AM","ISO AIR Temp 2",23.774
"9/26/2012","3:43:18 AM","ISOAIR + 2",11.000
"9/26/2012","3:43:54 AM","ISO AIR Temp 1",21.944
"9/26/2012","3:43:54 AM","ISO AIR RH 1",30.556
"9/26/2012","3:44:18 AM","ISO AIR RH 2",27.337
"9/26/2012","3:44:18 AM","ISO AIR Temp 2",23.735
"9/26/2012","3:44:18 AM","ISOAIR + 2",10.000
"9/26/2012","3:44:54 AM","ISO AIR Temp 1",21.861
"9/26/2012","3:44:54 AM","ISO AIR RH 1",30.669
"9/26/2012","3:45:18 AM","ISO AIR RH 2",27.444
"9/26/2012","3:45:18 AM","ISO AIR Temp 2",23.774
"9/26/2012","3:45:18 AM","ISOAIR + 2",15.000
"9/26/2012","3:45:54 AM","ISO AIR Temp 1",21.880
"9/26/2012","3:45:54 AM","ISO AIR RH 1",30.587
"9/26/2012","3:46:18 AM","ISO AIR RH 2",27.194
"9/26/2012","3:46:18 AM","ISO AIR Temp 2",23.683
"9/26/2012","3:46:18 AM","ISOAIR + 2",13.000
"9/26/2012","3:46:54 AM","ISO AIR Temp 1",21.985
"9/26/2012","3:46:54 AM","ISO AIR RH 1",30.531
"9/26/2012","3:47:18 AM","ISO AIR RH 2",27.337
"9/26/2012","3:47:18 AM","ISO AIR Temp 2",23.784
"9/26/2012","3:47:18 AM","ISOAIR + 2",10.000
"9/26/2012","3:47:54 AM","ISO AIR Temp 1",21.895
"9/26/2012","3:47:54 AM","ISO AIR RH 1",30.688
"9/26/2012","3:48:18 AM","ISO AIR RH 2",27.369
"9/26/2012","3:48:18 AM","ISO AIR Temp 2",23.690
"9/26/2012","3:48:18 AM","ISOAIR + 2",11.000
"9/26/2012","3:48:54 AM","ISO AIR Temp 1",21.921
"9/26/2012","3:48:54 AM","ISO AIR RH 1",30.688
"9/26/2012","3:49:18 AM","ISO AIR RH 2",27.581
"9/26/2012","3:49:18 AM","ISO AIR Temp 2",23.583
"9/26/2012","3:49:18 AM","ISOAIR + 2",12.000
"9/26/2012","3:49:54 AM","ISO AIR Temp 1",21.917
"9/26/2012","3:49:54 AM","ISO AIR RH 1",30.775
"9/26/2012","3:50:18 AM","ISO AIR RH 2",27.394
"9/26/2012","3:50:18 AM","ISO AIR Temp 2",23.677
"9/26/2012","3:50:18 AM","ISOAIR + 2",13.000
"9/26/2012","3:50:54 AM","ISO AIR Temp 1",21.895
"9/26/2012","3:50:54 AM","ISO AIR RH 1",30.712
"9/26/2012","3:51:18 AM","ISO AIR RH 2",27.619
"9/26/2012","3:51:18 AM","ISO AIR Temp 2",23.729
"9/26/2012","3:51:18 AM","ISOAIR + 2",12.000
"9/26/2012","3:51:54 AM","ISO AIR Temp 1",21.940
"9/26/2012","3:51:54 AM","ISO AIR RH 1",30.706
"9/26/2012","3:52:18 AM","ISO AIR RH 2",27.481
"9/26/2012","3:52:18 AM","ISO AIR Temp 2",23.770
"9/26/2012","3:52:18 AM","ISOAIR + 2",15.000
"9/26/2012","3:52:54 AM","ISO AIR Temp 1",21.944
"9/26/2012","3:52:54 AM","ISO AIR RH 1",30.731
"9/26/2012","3:53:18 AM","ISO AIR RH 2",27.594
"9/26/2012","3:53:18 AM","ISO AIR Temp 2",23.687
"9/26/2012","3:53:18 AM","ISOAIR + 2",3.000
"9/26/2012","3:53:54 AM","ISO AIR Temp 1",21.891
"9/26/2012","3:53:54 AM","ISO AIR RH 1",30.694
"9/26/2012","3:54:18 AM","ISO AIR RH 2",27.581
"9/26/2012","3:54:18 AM","ISO AIR Temp 2",23.670
"9/26/2012","3:54:18 AM","ISOAIR + 2",13.000
"9/26/2012","3:54:54 AM","ISO AIR Temp 1",21.865
"9/26/2012","3:54:54 AM","ISO AIR RH 1",30.750
"9/26/2012","3:55:18 AM","ISO AIR RH 2",27.700
"9/26/2012","3:55:18 AM","ISO AIR Temp 2",23.590
"9/26/2012","3:55:18 AM","ISOAIR + 2",14.000
"9/26/2012","3:55:54 AM","ISO AIR Temp 1",21.884
"9/26/2012","3:55:54 AM","ISO AIR RH 1",30.681
"9/26/2012","3:56:18 AM","ISO AIR RH 2",27.725
"9/26/2012","3:56:18 AM","ISO AIR Temp 2",23.576
"9/26/2012","3:56:18 AM","ISOAIR + 2",18.000
"9/26/2012","3:56:54 AM","ISO AIR Temp 1",21.921
"9/26/2012","3:56:54 AM","ISO AIR RH 1",30.563
"9/26/2012","3:57:18 AM","ISO AIR RH 2",27.281
"9/26/2012","3:57:18 AM","ISO AIR Temp 2",23.680
"9/26/2012","3:57:18 AM","ISOAIR + 2",23.000
"9/26/2012","3:57:54 AM","ISO AIR Temp 1",21.895
"9/26/2012","3:57:54 AM","ISO AIR RH 1",30.575
"9/26/2012","3:58:18 AM","ISO AIR RH 2",27.594
"9/26/2012","3:58:18 AM","ISO AIR Temp 2",23.677
"9/26/2012","3:58:18 AM","ISOAIR + 2",11.000
"9/26/2012","3:58:54 AM","ISO AIR Temp 1",21.846
"9/26/2012","3:58:54 AM","ISO AIR RH 1",30.612
"9/26/2012","3:59:18 AM","ISO AIR RH 2",27.319
"9/26/2012","3:59:18 AM","ISO AIR Temp 2",23.753
"9/26/2012","3:59:18 AM","ISOAIR + 2",13.000
"9/26/2012","3:59:54 AM","ISO AIR Temp 1",21.944
"9/26/2012","3:59:54 AM","ISO AIR RH 1",30.587
"9/26/2012","4:00:18 AM","ISO AIR RH 2",27.419
"9/26/2012","4:00:18 AM","ISO AIR Temp 2",23.690
"9/26/2012","4:00:18 AM","ISOAIR + 2",5.000
"9/26/2012","4:00:54 AM","ISO AIR Temp 1",21.850
"9/26/2012","4:00:54 AM","ISO AIR RH 1",30.656
"9/26/2012","4:01:18 AM","ISO AIR RH 2",27.531
"9/26/2012","4:01:18 AM","ISO AIR Temp 2",23.656
"9/26/2012","4:01:18 AM","ISOAIR + 2",12.000
"9/26/2012","4:01:54 AM","ISO AIR Temp 1",21.914
"9/26/2012","4:01:54 AM","ISO AIR RH 1",30.606
"9/26/2012","4:02:18 AM","ISO AIR RH 2",27.331
"9/26/2012","4:02:18 AM","ISO AIR Temp 2",23.735
"9/26/2012","4:02:18 AM","ISOAIR + 2",4.000
"9/26/2012","4:02:54 AM","ISO AIR Temp 1",21.974
"9/26/2012","4:02:54 AM","ISO AIR RH 1",30.606
"9/26/2012","4:03:18 AM","ISO AIR RH 2",27.169
"9/26/2012","4:03:18 AM","ISO AIR Temp 2",23.826
"9/26/2012","4:03:18 AM","ISOAIR + 2",11.000
"9/26/2012","4:03:54 AM","ISO AIR Temp 1",21.899
"9/26/2012","4:03:54 AM","ISO AIR RH 1",30.600
"9/26/2012","4:04:18 AM","ISO AIR RH 2",27.163
"9/26/2012","4:04:18 AM","ISO AIR Temp 2",23.857
"9/26/2012","4:04:18 AM","ISOAIR + 2",15.000
"9/26/2012","4:04:54 AM","ISO AIR Temp 1",21.936
"9/26/2012","4:04:54 AM","ISO AIR RH 1",30.581
"9/26/2012","4:05:18 AM","ISO AIR RH 2",27.000
"9/26/2012","4:05:18 AM","ISO AIR Temp 2",23.888
"9/26/2012","4:05:18 AM","ISOAIR + 2",13.000
"9/26/2012","4:05:54 AM","ISO AIR Temp 1",21.835
"9/26/2012","4:05:54 AM","ISO AIR RH 1",30.563
"9/26/2012","4:06:18 AM","ISO AIR RH 2",27.150
"9/26/2012","4:06:18 AM","ISO AIR Temp 2",23.753
"9/26/2012","4:06:18 AM","ISOAIR + 2",8.000
"9/26/2012","4:06:54 AM","ISO AIR Temp 1",21.854
"9/26/2012","4:06:54 AM","ISO AIR RH 1",30.475
"9/26/2012","4:07:18 AM","ISO AIR RH 2",27.219
"9/26/2012","4:07:18 AM","ISO AIR Temp 2",23.840
"9/26/2012","4:07:18 AM","ISOAIR + 2",6.000
"9/26/2012","4:07:54 AM","ISO AIR Temp 1",21.816
"9/26/2012","4:07:54 AM","ISO AIR RH 1",30.494
"9/26/2012","4:08:18 AM","ISO AIR RH 2",27.106
"9/26/2012","4:08:18 AM","ISO AIR Temp 2",23.708
"9/26/2012","4:08:18 AM","ISOAIR + 2",23.000
"9/26/2012","4:08:54 AM","ISO AIR Temp 1",21.884
"9/26/2012","4:08:54 AM","ISO AIR RH 1",30.362
"9/26/2012","4:09:18 AM","ISO AIR RH 2",26.919
"9/26/2012","4:09:18 AM","ISO AIR Temp 2",23.732
"9/26/2012","4:09:18 AM","ISOAIR + 2",14.000
"9/26/2012","4:09:54 AM","ISO AIR Temp 1",21.880
"9/26/2012","4:09:54 AM","ISO AIR RH 1",30.456
"9/26/2012","4:10:18 AM","ISO AIR RH 2",27.000
"9/26/2012","4:10:18 AM","ISO AIR Temp 2",23.739
"9/26/2012","4:10:18 AM","ISOAIR + 2",9.000
"9/26/2012","4:10:54 AM","ISO AIR Temp 1",21.891
"9/26/2012","4:10:54 AM","ISO AIR RH 1",30.350
"9/26/2012","4:11:18 AM","ISO AIR RH 2",26.900
"9/26/2012","4:11:18 AM","ISO AIR Temp 2",23.739
"9/26/2012","4:11:18 AM","ISOAIR + 2",10.000
"9/26/2012","4:11:54 AM","ISO AIR Temp 1",21.872
"9/26/2012","4:11:54 AM","ISO AIR RH 1",30.469
"9/26/2012","4:12:18 AM","ISO AIR RH 2",26.888
"9/26/2012","4:12:18 AM","ISO AIR Temp 2",23.763
"9/26/2012","4:12:18 AM","ISOAIR + 2",7.000
"9/26/2012","4:12:54 AM","ISO AIR Temp 1",21.899
"9/26/2012","4:12:54 AM","ISO AIR RH 1",30.263
"9/26/2012","4:13:18 AM","ISO AIR RH 2",26.788
"9/26/2012","4:13:18 AM","ISO AIR Temp 2",23.701
"9/26/2012","4:13:18 AM","ISOAIR + 2",5.000
"9/26/2012","4:13:54 AM","ISO AIR Temp 1",21.914
"9/26/2012","4:13:54 AM","ISO AIR RH 1",30.269
"9/26/2012","4:14:18 AM","ISO AIR RH 2",26.581
"9/26/2012","4:14:18 AM","ISO AIR Temp 2",23.770
"9/26/2012","4:14:18 AM","ISOAIR + 2",9.000
"9/26/2012","4:14:54 AM","ISO AIR Temp 1",21.948
"9/26/2012","4:14:54 AM","ISO AIR RH 1",30.275
"9/26/2012","4:15:18 AM","ISO AIR RH 2",26.656
"9/26/2012","4:15:18 AM","ISO AIR Temp 2",23.690
"9/26/2012","4:15:18 AM","ISOAIR + 2",16.000
"9/26/2012","4:15:54 AM","ISO AIR Temp 1",21.959
"9/26/2012","4:15:54 AM","ISO AIR RH 1",30.269
"9/26/2012","4:16:18 AM","ISO AIR RH 2",26.756
"9/26/2012","4:16:18 AM","ISO AIR Temp 2",23.718
"9/26/2012","4:16:18 AM","ISOAIR + 2",15.000
"9/26/2012","4:16:54 AM","ISO AIR Temp 1",21.974
"9/26/2012","4:16:54 AM","ISO AIR RH 1",30.244
"9/26/2012","4:17:18 AM","ISO AIR RH 2",26.550
"9/26/2012","4:17:18 AM","ISO AIR Temp 2",23.711
"9/26/2012","4:17:18 AM","ISOAIR + 2",16.000
"9/26/2012","4:17:54 AM","ISO AIR Temp 1",21.906
"9/26/2012","4:17:54 AM","ISO AIR RH 1",30.313
"9/26/2012","4:18:18 AM","ISO AIR RH 2",26.506
"9/26/2012","4:18:18 AM","ISO AIR Temp 2",23.701
"9/26/2012","4:18:18 AM","ISOAIR + 2",15.000
"9/26/2012","4:18:54 AM","ISO AIR Temp 1",21.962
"9/26/2012","4:18:54 AM","ISO AIR RH 1",30.156
"9/26/2012","4:19:18 AM","ISO AIR RH 2",26.775
"9/26/2012","4:19:18 AM","ISO AIR Temp 2",23.652
"9/26/2012","4:19:18 AM","ISOAIR + 2",13.000
"9/26/2012","4:19:54 AM","ISO AIR Temp 1",21.974
"9/26/2012","4:19:54 AM","ISO AIR RH 1",30.094
"9/26/2012","4:20:18 AM","ISO AIR RH 2",26.600
"9/26/2012","4:20:18 AM","ISO AIR Temp 2",23.652
"9/26/2012","4:20:18 AM","ISOAIR + 2",7.000
"9/26/2012","4:20:54 AM","ISO AIR Temp 1",21.891
"9/26/2012","4:20:54 AM","ISO AIR RH 1",30.100
"9/26/2012","4:21:18 AM","ISO AIR RH 2",26.531
"9/26/2012","4:21:18 AM","ISO AIR Temp 2",23.680
"9/26/2012","4:21:18 AM","ISOAIR + 2",16.000
"9/26/2012","4:21:54 AM","ISO AIR Temp 1",21.903
"9/26/2012","4:21:54 AM","ISO AIR RH 1",30.013
"9/26/2012","4:22:18 AM","ISO AIR RH 2",26.481
"9/26/2012","4:22:18 AM","ISO AIR Temp 2",23.593
"9/26/2012","4:22:18 AM","ISOAIR + 2",13.000
"9/26/2012","4:22:54 AM","ISO AIR Temp 1",22.038
"9/26/2012","4:22:54 AM","ISO AIR RH 1",30.019
"9/26/2012","4:23:18 AM","ISO AIR RH 2",26.513
"9/26/2012","4:23:18 AM","ISO AIR Temp 2",23.597
"9/26/2012","4:23:18 AM","ISOAIR + 2",5.000
"9/26/2012","4:23:54 AM","ISO AIR Temp 1",22.015
"9/26/2012","4:23:54 AM","ISO AIR RH 1",30.000
"9/26/2012","4:24:18 AM","ISO AIR RH 2",26.462
"9/26/2012","4:24:18 AM","ISO AIR Temp 2",23.635
"9/26/2012","4:24:18 AM","ISOAIR + 2",9.000
"9/26/2012","4:24:54 AM","ISO AIR Temp 1",21.933
"9/26/2012","4:24:54 AM","ISO AIR RH 1",30.050
"9/26/2012","4:25:18 AM","ISO AIR RH 2",26.700
"9/26/2012","4:25:18 AM","ISO AIR Temp 2",23.597
"9/26/2012","4:25:18 AM","ISOAIR + 2",13.000
"9/26/2012","4:25:54 AM","ISO AIR Temp 1",21.951
"9/26/2012","4:25:54 AM","ISO AIR RH 1",29.987
"9/26/2012","4:26:18 AM","ISO AIR RH 2",26.788
"9/26/2012","4:26:18 AM","ISO AIR Temp 2",23.638
"9/26/2012","4:26:18 AM","ISOAIR + 2",5.000
"9/26/2012","4:26:54 AM","ISO AIR Temp 1",21.917
"9/26/2012","4:26:54 AM","ISO AIR RH 1",30.138
"9/26/2012","4:27:18 AM","ISO AIR RH 2",26.350
"9/26/2012","4:27:18 AM","ISO AIR Temp 2",23.638
"9/26/2012","4:27:18 AM","ISOAIR + 2",7.000
"9/26/2012","4:27:54 AM","ISO AIR Temp 1",21.985
"9/26/2012","4:27:54 AM","ISO AIR RH 1",29.844
"9/26/2012","4:28:18 AM","ISO AIR RH 2",26.331
"9/26/2012","4:28:18 AM","ISO AIR Temp 2",23.760
"9/26/2012","4:28:18 AM","ISOAIR + 2",8.000
"9/26/2012","4:28:54 AM","ISO AIR Temp 1",21.985
"9/26/2012","4:28:54 AM","ISO AIR RH 1",29.938
"9/26/2012","4:29:18 AM","ISO AIR RH 2",26.388
"9/26/2012","4:29:18 AM","ISO AIR Temp 2",23.704
"9/26/2012","4:29:18 AM","ISOAIR + 2",13.000
"9/26/2012","4:29:54 AM","ISO AIR Temp 1",21.962
"9/26/2012","4:29:54 AM","ISO AIR RH 1",30.013
"9/26/2012","4:30:18 AM","ISO AIR RH 2",26.450
"9/26/2012","4:30:18 AM","ISO AIR Temp 2",23.729
"9/26/2012","4:30:18 AM","ISOAIR + 2",11.000
"9/26/2012","4:30:54 AM","ISO AIR Temp 1",21.917
"9/26/2012","4:30:54 AM","ISO AIR RH 1",29.894
"9/26/2012","4:31:18 AM","ISO AIR RH 2",26.425
"9/26/2012","4:31:18 AM","ISO AIR Temp 2",23.749
"9/26/2012","4:31:18 AM","ISOAIR + 2",8.000
"9/26/2012","4:31:54 AM","ISO AIR Temp 1",21.936
"9/26/2012","4:31:54 AM","ISO AIR RH 1",29.894
"9/26/2012","4:32:18 AM","ISO AIR RH 2",26.644
"9/26/2012","4:32:18 AM","ISO AIR Temp 2",23.624
"9/26/2012","4:32:18 AM","ISOAIR + 2",10.000
"9/26/2012","4:32:54 AM","ISO AIR Temp 1",22.004
"9/26/2012","4:32:54 AM","ISO AIR RH 1",29.725
"9/26/2012","4:33:18 AM","ISO AIR RH 2",26.675
"9/26/2012","4:33:18 AM","ISO AIR Temp 2",23.607
"9/26/2012","4:33:18 AM","ISOAIR + 2",9.000
"9/26/2012","4:33:54 AM","ISO AIR Temp 1",21.970
"9/26/2012","4:33:54 AM","ISO AIR RH 1",29.737
"9/26/2012","4:34:18 AM","ISO AIR RH 2",26.675
"9/26/2012","4:34:18 AM","ISO AIR Temp 2",23.718
"9/26/2012","4:34:18 AM","ISOAIR + 2",10.000
"9/26/2012","4:34:54 AM","ISO AIR Temp 1",22.000
"9/26/2012","4:34:54 AM","ISO AIR RH 1",29.956
"9/26/2012","4:35:18 AM","ISO AIR RH 2",26.775
"9/26/2012","4:35:18 AM","ISO AIR Temp 2",23.711
"9/26/2012","4:35:18 AM","ISOAIR + 2",7.000
"9/26/2012","4:35:54 AM","ISO AIR Temp 1",21.951
"9/26/2012","4:35:54 AM","ISO AIR RH 1",29.831
"9/26/2012","4:36:18 AM","ISO AIR RH 2",26.206
